"cd","yr_mon","clst_type","qnty","frcst_from_now"
"M7060HDC","2016/03","B",76,NA
"M7060HDC","2016/04","B",96,NA
"M7060HDC","2016/05","B",107,NA
"M7060HDC","2016/06","B",156,156
"M7060HDC","2016/07","B",NA,157.897488355637
"M7060HDC","2016/08","B",NA,129.858054041862
"M7060HDC","2016/09","B",NA,94.1614476442337
"M7060HDC","2016/10","B",NA,47.305891752243
"M7060HDC","2016/11","B",NA,41.9288899302483
"M7060HDC","2016/12","B",NA,80.69593334198
"M7060HDC","2017/01","B",NA,43.3692216277122
"M7060HDC","2017/02","B",NA,82.9925663471222
"M7060HDC","2017/03","B",NA,120.552110910416
"M7060HDC","2017/04","B",NA,158.12970161438
"M7060HDC","2017/05","B",NA,151.984045267105
"M7060HDC","2017/06","B",NA,198.959636449814
"M7060HD12","2013/09","B",1,NA
"M7060HD12","2013/10","B",4,NA
"M7060HD12","2013/11","B",3,NA
"M7060HD12","2013/12","B",20,NA
"M7060HD12","2014/01","B",12,NA
"M7060HD12","2014/02","B",9,NA
"M7060HD12","2014/03","B",16,NA
"M7060HD12","2014/04","B",17,NA
"M7060HD12","2014/05","B",25,NA
"M7060HD12","2014/06","B",19,NA
"M7060HD12","2014/07","B",13,NA
"M7060HD12","2014/08","B",13,NA
"M7060HD12","2014/09","B",24,NA
"M7060HD12","2014/10","B",16,NA
"M7060HD12","2014/11","B",10,NA
"M7060HD12","2014/12","B",32,NA
"M7060HD12","2015/01","B",8,NA
"M7060HD12","2015/02","B",11,NA
"M7060HD12","2015/03","B",22,NA
"M7060HD12","2015/04","B",23,NA
"M7060HD12","2015/05","B",27,NA
"M7060HD12","2015/06","B",31,NA
"M7060HD12","2015/07","B",20,NA
"M7060HD12","2015/08","B",18,NA
"M7060HD12","2015/09","B",17,NA
"M7060HD12","2015/10","B",30,NA
"M7060HD12","2015/11","B",9,NA
"M7060HD12","2015/12","B",43,NA
"M7060HD12","2016/01","B",22,NA
"M7060HD12","2016/02","B",17,NA
"M7060HD12","2016/03","B",34,NA
"M7060HD12","2016/04","B",41,NA
"M7060HD12","2016/05","B",33,NA
"M7060HD12","2016/06","B",52,52
"M7060HD12","2016/07","B",NA,37.0270858407021
"M7060HD12","2016/08","B",NA,30.9275862574577
"M7060HD12","2016/09","B",NA,17.0733290314674
"M7060HD12","2016/10","B",NA,54.7895002365112
"M7060HD12","2016/11","B",NA,19.5961170196533
"M7060HD12","2016/12","B",NA,62.1046305894852
"M7060HD12","2017/01","B",NA,59.9355367422104
"M7060HD12","2017/02","B",NA,41.1790014505386
"M7060HD12","2017/03","B",NA,56.2069457769394
"M7060HD12","2017/04","B",NA,91.4605177640915
"M7060HD12","2017/05","B",NA,60.0440710783005
"M7060HD12","2017/06","B",NA,100.445333242416
"M7060HD","2013/07","B",4,NA
"M7060HD","2013/08","B",7,NA
"M7060HD","2013/09","B",10,NA
"M7060HD","2013/10","B",11,NA
"M7060HD","2013/11","B",18,NA
"M7060HD","2013/12","B",25,NA
"M7060HD","2014/01","B",11,NA
"M7060HD","2014/02","B",20,NA
"M7060HD","2014/03","B",40,NA
"M7060HD","2014/04","B",24,NA
"M7060HD","2014/05","B",46,NA
"M7060HD","2014/06","B",43,NA
"M7060HD","2014/07","B",50,NA
"M7060HD","2014/08","B",54,NA
"M7060HD","2014/09","B",56,NA
"M7060HD","2014/10","B",42,NA
"M7060HD","2014/11","B",42,NA
"M7060HD","2014/12","B",69,NA
"M7060HD","2015/01","B",17,NA
"M7060HD","2015/02","B",38,NA
"M7060HD","2015/03","B",47,NA
"M7060HD","2015/04","B",56,NA
"M7060HD","2015/05","B",76,NA
"M7060HD","2015/06","B",95,NA
"M7060HD","2015/07","B",85,NA
"M7060HD","2015/08","B",69,NA
"M7060HD","2015/09","B",69,NA
"M7060HD","2015/10","B",62,NA
"M7060HD","2015/11","B",63,NA
"M7060HD","2015/12","B",111,NA
"M7060HD","2016/01","B",40,NA
"M7060HD","2016/02","B",44,NA
"M7060HD","2016/03","B",116,NA
"M7060HD","2016/04","B",85,NA
"M7060HD","2016/05","B",108,NA
"M7060HD","2016/06","B",149,149
"M7060HD","2016/07","B",NA,115.916666666674
"M7060HD","2016/08","B",NA,99.9166666666742
"M7060HD","2016/09","B",NA,99.9166666666742
"M7060HD","2016/10","B",NA,92.9166666666742
"M7060HD","2016/11","B",NA,93.9166666666742
"M7060HD","2016/12","B",NA,141.916666666674
"M7060HD","2017/01","B",NA,70.9166666666742
"M7060HD","2017/02","B",NA,74.9166666666742
"M7060HD","2017/03","B",NA,146.916666666674
"M7060HD","2017/04","B",NA,115.916666666674
"M7060HD","2017/05","B",NA,138.916666666674
"M7060HD","2017/06","B",NA,179.916666666674
"M6060HDC","2013/07","B",2,NA
"M6060HDC","2013/08","B",12,NA
"M6060HDC","2013/09","B",15,NA
"M6060HDC","2013/10","B",10,NA
"M6060HDC","2013/11","B",20,NA
"M6060HDC","2013/12","B",29,NA
"M6060HDC","2014/01","B",18,NA
"M6060HDC","2014/02","B",19,NA
"M6060HDC","2014/03","B",30,NA
"M6060HDC","2014/04","B",24,NA
"M6060HDC","2014/05","B",37,NA
"M6060HDC","2014/06","B",43,NA
"M6060HDC","2014/07","B",31,NA
"M6060HDC","2014/08","B",37,NA
"M6060HDC","2014/09","B",45,NA
"M6060HDC","2014/10","B",40,NA
"M6060HDC","2014/11","B",37,NA
"M6060HDC","2014/12","B",59,NA
"M6060HDC","2015/01","B",16,NA
"M6060HDC","2015/02","B",20,NA
"M6060HDC","2015/03","B",39,NA
"M6060HDC","2015/04","B",38,NA
"M6060HDC","2015/05","B",43,NA
"M6060HDC","2015/06","B",62,NA
"M6060HDC","2015/07","B",55,NA
"M6060HDC","2015/08","B",49,NA
"M6060HDC","2015/09","B",64,NA
"M6060HDC","2015/10","B",46,NA
"M6060HDC","2015/11","B",39,NA
"M6060HDC","2015/12","B",75,NA
"M6060HDC","2016/01","B",26,NA
"M6060HDC","2016/02","B",30,NA
"M6060HDC","2016/03","B",43,NA
"M6060HDC","2016/04","B",40,NA
"M6060HDC","2016/05","B",44,NA
"M6060HDC","2016/06","B",84,84
"M6060HDC","2016/07","B",NA,77.3352262973785
"M6060HDC","2016/08","B",NA,49.3485912084579
"M6060HDC","2016/09","B",NA,88.0234174728394
"M6060HDC","2016/10","B",NA,43.6581567525864
"M6060HDC","2016/11","B",NA,31.530367732048
"M6060HDC","2016/12","B",NA,78.1843066215515
"M6060HDC","2017/01","B",NA,25.8447402119637
"M6060HDC","2017/02","B",NA,23.3061942458153
"M6060HDC","2017/03","B",NA,37.2796242237091
"M6060HDC","2017/04","B",NA,43.8213775157928
"M6060HDC","2017/05","B",NA,31.5259078145027
"M6060HDC","2017/06","B",NA,113.945034980774
"M6060HD","2013/07","B",4,NA
"M6060HD","2013/08","B",9,NA
"M6060HD","2013/09","B",20,NA
"M6060HD","2013/10","B",13,NA
"M6060HD","2013/11","B",9,NA
"M6060HD","2013/12","B",34,NA
"M6060HD","2014/01","B",7,NA
"M6060HD","2014/02","B",6,NA
"M6060HD","2014/03","B",38,NA
"M6060HD","2014/04","B",61,NA
"M6060HD","2014/05","B",47,NA
"M6060HD","2014/06","B",47,NA
"M6060HD","2014/07","B",35,NA
"M6060HD","2014/08","B",39,NA
"M6060HD","2014/09","B",47,NA
"M6060HD","2014/10","B",39,NA
"M6060HD","2014/11","B",26,NA
"M6060HD","2014/12","B",75,NA
"M6060HD","2015/01","B",22,NA
"M6060HD","2015/02","B",18,NA
"M6060HD","2015/03","B",51,NA
"M6060HD","2015/04","B",73,NA
"M6060HD","2015/05","B",75,NA
"M6060HD","2015/06","B",60,NA
"M6060HD","2015/07","B",50,NA
"M6060HD","2015/08","B",39,NA
"M6060HD","2015/09","B",50,NA
"M6060HD","2015/10","B",48,NA
"M6060HD","2015/11","B",33,NA
"M6060HD","2015/12","B",61,NA
"M6060HD","2016/01","B",23,NA
"M6060HD","2016/02","B",19,NA
"M6060HD","2016/03","B",64,NA
"M6060HD","2016/04","B",68,NA
"M6060HD","2016/05","B",64,NA
"M6060HD","2016/06","B",82,82
"M6060HD","2016/07","B",NA,61.1963005065918
"M6060HD","2016/08","B",NA,39.7076980471611
"M6060HD","2016/09","B",NA,52.4146791696548
"M6060HD","2016/10","B",NA,53.7834204435349
"M6060HD","2016/11","B",NA,37.5583461523056
"M6060HD","2016/12","B",NA,68.2135926485062
"M6060HD","2017/01","B",NA,23.2708276808262
"M6060HD","2017/02","B",NA,17.3550487756729
"M6060HD","2017/03","B",NA,63.7380765676498
"M6060HD","2017/04","B",NA,68.5889241695404
"M6060HD","2017/05","B",NA,71.3374577760696
"M6060HD","2017/06","B",NA,75.9401005506516
"M135GXDTC-F","2013/04","C",1,NA
"M135GXDTC-F","2013/06","C",3,NA
"M135GXDTC-F","2013/07","C",22,NA
"M135GXDTC-F","2013/08","C",30,NA
"M135GXDTC-F","2013/09","C",42,NA
"M135GXDTC-F","2013/10","C",41,NA
"M135GXDTC-F","2013/11","C",43,NA
"M135GXDTC-F","2013/12","C",150,NA
"M135GXDTC-F","2014/01","C",27,NA
"M135GXDTC-F","2014/02","C",23,NA
"M135GXDTC-F","2014/03","C",53,NA
"M135GXDTC-F","2014/04","C",46,NA
"M135GXDTC-F","2014/05","C",42,NA
"M135GXDTC-F","2014/06","C",54,NA
"M135GXDTC-F","2014/07","C",52,NA
"M135GXDTC-F","2014/08","C",50,NA
"M135GXDTC-F","2014/09","C",59,NA
"M135GXDTC-F","2014/10","C",51,NA
"M135GXDTC-F","2014/11","C",60,NA
"M135GXDTC-F","2014/12","C",163,NA
"M135GXDTC-F","2015/01","C",37,NA
"M135GXDTC-F","2015/02","C",28,NA
"M135GXDTC-F","2015/03","C",48,NA
"M135GXDTC-F","2015/04","C",39,NA
"M135GXDTC-F","2015/05","C",57,NA
"M135GXDTC-F","2015/06","C",67,NA
"M135GXDTC-F","2015/07","C",69,NA
"M135GXDTC-F","2015/08","C",38,NA
"M135GXDTC-F","2015/09","C",37,NA
"M135GXDTC-F","2015/10","C",39,NA
"M135GXDTC-F","2015/11","C",33,NA
"M135GXDTC-F","2015/12","C",59,NA
"M135GXDTC-F","2016/01","C",15,NA
"M135GXDTC-F","2016/02","C",12,NA
"M135GXDTC-F","2016/03","C",27,NA
"M135GXDTC-F","2016/04","C",24,NA
"M135GXDTC-F","2016/05","C",22,NA
"M135GXDTC-F","2016/06","C",34,34
"M135GXDTC-F","2016/07","C",NA,35.5401513956149
"M135GXDTC-F","2016/08","C",NA,30.4195137143713
"M135GXDTC-F","2016/09","C",NA,35.4594381345038
"M135GXDTC-F","2016/10","C",NA,32.6564536945041
"M135GXDTC-F","2016/11","C",NA,33.3652918966411
"M135GXDTC-F","2016/12","C",NA,37.9100378426042
"M135GXDTC-F","2017/01","C",NA,29.6085981229443
"M135GXDTC-F","2017/02","C",NA,26.8931032447221
"M135GXDTC-F","2017/03","C",NA,28.6554437192661
"M135GXDTC-F","2017/04","C",NA,27.0831834245724
"M135GXDTC-F","2017/05","C",NA,25.6881323343481
"M135GXDTC-F","2017/06","C",NA,27.6319865362636
"L6060HSTC","2013/07","B",20,NA
"L6060HSTC","2013/08","B",32,NA
"L6060HSTC","2013/09","B",41,NA
"L6060HSTC","2013/10","B",40,NA
"L6060HSTC","2013/11","B",33,NA
"L6060HSTC","2013/12","B",101,NA
"L6060HSTC","2014/01","B",15,NA
"L6060HSTC","2014/02","B",18,NA
"L6060HSTC","2014/03","B",35,NA
"L6060HSTC","2014/04","B",32,NA
"L6060HSTC","2014/05","B",55,NA
"L6060HSTC","2014/06","B",68,NA
"L6060HSTC","2014/07","B",49,NA
"L6060HSTC","2014/08","B",31,NA
"L6060HSTC","2014/09","B",59,NA
"L6060HSTC","2014/10","B",43,NA
"L6060HSTC","2014/11","B",44,NA
"L6060HSTC","2014/12","B",96,NA
"L6060HSTC","2015/01","B",32,NA
"L6060HSTC","2015/02","B",38,NA
"L6060HSTC","2015/03","B",44,NA
"L6060HSTC","2015/04","B",52,NA
"L6060HSTC","2015/05","B",66,NA
"L6060HSTC","2015/06","B",74,NA
"L6060HSTC","2015/07","B",79,NA
"L6060HSTC","2015/08","B",48,NA
"L6060HSTC","2015/09","B",56,NA
"L6060HSTC","2015/10","B",66,NA
"L6060HSTC","2015/11","B",35,NA
"L6060HSTC","2015/12","B",131,NA
"L6060HSTC","2016/01","B",33,NA
"L6060HSTC","2016/02","B",37,NA
"L6060HSTC","2016/03","B",51,NA
"L6060HSTC","2016/04","B",68,NA
"L6060HSTC","2016/05","B",72,NA
"L6060HSTC","2016/06","B",96,96
"L6060HSTC","2016/07","B",NA,84.6248808284133
"L6060HSTC","2016/08","B",NA,62.3999662611191
"L6060HSTC","2016/09","B",NA,65.697580675743
"L6060HSTC","2016/10","B",NA,78.2174912068858
"L6060HSTC","2016/11","B",NA,45.8671236179939
"L6060HSTC","2016/12","B",NA,142.590757494115
"L6060HSTC","2017/01","B",NA,44.2029771660195
"L6060HSTC","2017/02","B",NA,48.4107805702272
"L6060HSTC","2017/03","B",NA,62.2994230523965
"L6060HSTC","2017/04","B",NA,79.3590972277291
"L6060HSTC","2017/05","B",NA,83.3271190795897
"L6060HSTC","2017/06","B",NA,107.34425550339
"L4701HST","2014/03","D",1,NA
"L4701HST","2014/04","D",4,NA
"L4701HST","2014/05","D",15,NA
"L4701HST","2014/06","D",36,NA
"L4701HST","2014/07","D",27,NA
"L4701HST","2014/08","D",52,NA
"L4701HST","2014/09","D",51,NA
"L4701HST","2014/10","D",42,NA
"L4701HST","2014/11","D",53,NA
"L4701HST","2014/12","D",113,NA
"L4701HST","2015/01","D",30,NA
"L4701HST","2015/02","D",26,NA
"L4701HST","2015/03","D",96,NA
"L4701HST","2015/04","D",113,NA
"L4701HST","2015/05","D",164,NA
"L4701HST","2015/06","D",208,NA
"L4701HST","2015/07","D",183,NA
"L4701HST","2015/08","D",145,NA
"L4701HST","2015/09","D",157,NA
"L4701HST","2015/10","D",155,NA
"L4701HST","2015/11","D",93,NA
"L4701HST","2015/12","D",215,NA
"L4701HST","2016/01","D",78,NA
"L4701HST","2016/02","D",98,NA
"L4701HST","2016/03","D",164,NA
"L4701HST","2016/04","D",183,NA
"L4701HST","2016/05","D",178,NA
"L4701HST","2016/06","D",179,179
"L4701HST","2016/07","D",NA,154.0682
"L4701HST","2016/08","D",NA,152.9518
"L4701HST","2016/09","D",NA,154.8787
"L4701HST","2016/10","D",NA,158.672066666667
"L4701HST","2016/11","D",NA,147.2939
"L4701HST","2016/12","D",NA,142.099733333333
"L4701HST","2017/01","D",NA,147.3739
"L4701HST","2017/02","D",NA,158.599966666667
"L4701HST","2017/03","D",NA,168.454466666667
"L4701HST","2017/04","D",NA,170.222166666667
"L4701HST","2017/05","D",NA,170.780266666667
"L4701HST","2017/06","D",NA,165.346466666667
"L4701DT","2014/04","D",2,NA
"L4701DT","2014/05","D",6,NA
"L4701DT","2014/06","D",14,NA
"L4701DT","2014/07","D",16,NA
"L4701DT","2014/08","D",27,NA
"L4701DT","2014/09","D",35,NA
"L4701DT","2014/10","D",32,NA
"L4701DT","2014/11","D",30,NA
"L4701DT","2014/12","D",60,NA
"L4701DT","2015/01","D",23,NA
"L4701DT","2015/02","D",42,NA
"L4701DT","2015/03","D",67,NA
"L4701DT","2015/04","D",96,NA
"L4701DT","2015/05","D",122,NA
"L4701DT","2015/06","D",149,NA
"L4701DT","2015/07","D",129,NA
"L4701DT","2015/08","D",85,NA
"L4701DT","2015/09","D",99,NA
"L4701DT","2015/10","D",114,NA
"L4701DT","2015/11","D",63,NA
"L4701DT","2015/12","D",106,NA
"L4701DT","2016/01","D",35,NA
"L4701DT","2016/02","D",49,NA
"L4701DT","2016/03","D",115,NA
"L4701DT","2016/04","D",95,NA
"L4701DT","2016/05","D",96,NA
"L4701DT","2016/06","D",132,132
"L4701DT","2016/07","D",NA,98.9416774590126
"L4701DT","2016/08","D",NA,98.4943631984497
"L4701DT","2016/09","D",NA,98.2300594787611
"L4701DT","2016/10","D",NA,93.8163139438937
"L4701DT","2016/11","D",NA,95.0737465326686
"L4701DT","2016/12","D",NA,93.4301715092446
"L4701DT","2017/01","D",NA,86.52977596822
"L4701DT","2017/02","D",NA,95.9055264654144
"L4701DT","2017/03","D",NA,96.2498810589589
"L4701DT","2017/04","D",NA,95.6446405312283
"L4701DT","2017/05","D",NA,99.845657741429
"L4701DT","2017/06","D",NA,96.1467053951118
"L4060HSTC","2013/07","B",9,NA
"L4060HSTC","2013/08","B",12,NA
"L4060HSTC","2013/09","B",19,NA
"L4060HSTC","2013/10","B",34,NA
"L4060HSTC","2013/11","B",23,NA
"L4060HSTC","2013/12","B",45,NA
"L4060HSTC","2014/01","B",17,NA
"L4060HSTC","2014/02","B",19,NA
"L4060HSTC","2014/03","B",39,NA
"L4060HSTC","2014/04","B",33,NA
"L4060HSTC","2014/05","B",36,NA
"L4060HSTC","2014/06","B",41,NA
"L4060HSTC","2014/07","B",41,NA
"L4060HSTC","2014/08","B",29,NA
"L4060HSTC","2014/09","B",47,NA
"L4060HSTC","2014/10","B",44,NA
"L4060HSTC","2014/11","B",44,NA
"L4060HSTC","2014/12","B",65,NA
"L4060HSTC","2015/01","B",19,NA
"L4060HSTC","2015/02","B",24,NA
"L4060HSTC","2015/03","B",38,NA
"L4060HSTC","2015/04","B",30,NA
"L4060HSTC","2015/05","B",43,NA
"L4060HSTC","2015/06","B",59,NA
"L4060HSTC","2015/07","B",60,NA
"L4060HSTC","2015/08","B",40,NA
"L4060HSTC","2015/09","B",41,NA
"L4060HSTC","2015/10","B",46,NA
"L4060HSTC","2015/11","B",25,NA
"L4060HSTC","2015/12","B",71,NA
"L4060HSTC","2016/01","B",26,NA
"L4060HSTC","2016/02","B",29,NA
"L4060HSTC","2016/03","B",47,NA
"L4060HSTC","2016/04","B",32,NA
"L4060HSTC","2016/05","B",41,NA
"L4060HSTC","2016/06","B",55,55
"L4060HSTC","2016/07","B",NA,43.6079161250405
"L4060HSTC","2016/08","B",NA,44.680322736906
"L4060HSTC","2016/09","B",NA,43.2491744477936
"L4060HSTC","2016/10","B",NA,42.8758166534017
"L4060HSTC","2016/11","B",NA,36.7630345775173
"L4060HSTC","2016/12","B",NA,45.8690165965009
"L4060HSTC","2017/01","B",NA,37.2744919179203
"L4060HSTC","2017/02","B",NA,37.2772426785187
"L4060HSTC","2017/03","B",NA,47.9329741538552
"L4060HSTC","2017/04","B",NA,36.8429444831408
"L4060HSTC","2017/05","B",NA,44.9263920471815
"L4060HSTC","2017/06","B",NA,48.5321480080332
"L3901HST","2014/03","D",13,NA
"L3901HST","2014/04","D",37,NA
"L3901HST","2014/05","D",66,NA
"L3901HST","2014/06","D",141,NA
"L3901HST","2014/07","D",132,NA
"L3901HST","2014/08","D",173,NA
"L3901HST","2014/09","D",243,NA
"L3901HST","2014/10","D",180,NA
"L3901HST","2014/11","D",145,NA
"L3901HST","2014/12","D",321,NA
"L3901HST","2015/01","D",94,NA
"L3901HST","2015/02","D",132,NA
"L3901HST","2015/03","D",279,NA
"L3901HST","2015/04","D",434,NA
"L3901HST","2015/05","D",476,NA
"L3901HST","2015/06","D",604,NA
"L3901HST","2015/07","D",471,NA
"L3901HST","2015/08","D",336,NA
"L3901HST","2015/09","D",409,NA
"L3901HST","2015/10","D",368,NA
"L3901HST","2015/11","D",234,NA
"L3901HST","2015/12","D",429,NA
"L3901HST","2016/01","D",129,NA
"L3901HST","2016/02","D",179,NA
"L3901HST","2016/03","D",357,NA
"L3901HST","2016/04","D",417,NA
"L3901HST","2016/05","D",412,NA
"L3901HST","2016/06","D",439,439
"L3901HST","2016/07","D",NA,369.465484089104
"L3901HST","2016/08","D",NA,383.991351140102
"L3901HST","2016/09","D",NA,386.842559400372
"L3901HST","2016/10","D",NA,374.423915341518
"L3901HST","2016/11","D",NA,379.103751683467
"L3901HST","2016/12","D",NA,381.107165690276
"L3901HST","2017/01","D",NA,360.06777161403
"L3901HST","2017/02","D",NA,385.137701117914
"L3901HST","2017/03","D",NA,384.84698182033
"L3901HST","2017/04","D",NA,382.597837781409
"L3901HST","2017/05","D",NA,387.599224163989
"L3901HST","2017/06","D",NA,385.072173644349
"L3901DT","2014/03","D",3,NA
"L3901DT","2014/04","D",7,NA
"L3901DT","2014/05","D",34,NA
"L3901DT","2014/06","D",47,NA
"L3901DT","2014/07","D",56,NA
"L3901DT","2014/08","D",76,NA
"L3901DT","2014/09","D",100,NA
"L3901DT","2014/10","D",88,NA
"L3901DT","2014/11","D",74,NA
"L3901DT","2014/12","D",121,NA
"L3901DT","2015/01","D",49,NA
"L3901DT","2015/02","D",70,NA
"L3901DT","2015/03","D",121,NA
"L3901DT","2015/04","D",199,NA
"L3901DT","2015/05","D",194,NA
"L3901DT","2015/06","D",255,NA
"L3901DT","2015/07","D",218,NA
"L3901DT","2015/08","D",167,NA
"L3901DT","2015/09","D",182,NA
"L3901DT","2015/10","D",142,NA
"L3901DT","2015/11","D",92,NA
"L3901DT","2015/12","D",160,NA
"L3901DT","2016/01","D",52,NA
"L3901DT","2016/02","D",81,NA
"L3901DT","2016/03","D",174,NA
"L3901DT","2016/04","D",188,NA
"L3901DT","2016/05","D",185,NA
"L3901DT","2016/06","D",180,180
"L3901DT","2016/07","D",NA,178.239293696412
"L3901DT","2016/08","D",NA,173.325801295541
"L3901DT","2016/09","D",NA,167.91203856376
"L3901DT","2016/10","D",NA,161.674390900885
"L3901DT","2016/11","D",NA,163.043717323949
"L3901DT","2016/12","D",NA,164.38719051911
"L3901DT","2017/01","D",NA,172.881290605774
"L3901DT","2017/02","D",NA,171.012428086668
"L3901DT","2017/03","D",NA,172.865001643128
"L3901DT","2017/04","D",NA,174.631377796821
"L3901DT","2017/05","D",NA,173.254275054221
"L3901DT","2017/06","D",NA,171.808382829933
"L3560HSTC","2013/05","B",1,NA
"L3560HSTC","2013/07","B",6,NA
"L3560HSTC","2013/08","B",11,NA
"L3560HSTC","2013/09","B",8,NA
"L3560HSTC","2013/10","B",15,NA
"L3560HSTC","2013/11","B",20,NA
"L3560HSTC","2013/12","B",34,NA
"L3560HSTC","2014/01","B",12,NA
"L3560HSTC","2014/02","B",14,NA
"L3560HSTC","2014/03","B",23,NA
"L3560HSTC","2014/04","B",26,NA
"L3560HSTC","2014/05","B",27,NA
"L3560HSTC","2014/06","B",33,NA
"L3560HSTC","2014/07","B",25,NA
"L3560HSTC","2014/08","B",27,NA
"L3560HSTC","2014/09","B",36,NA
"L3560HSTC","2014/10","B",28,NA
"L3560HSTC","2014/11","B",27,NA
"L3560HSTC","2014/12","B",59,NA
"L3560HSTC","2015/01","B",23,NA
"L3560HSTC","2015/02","B",13,NA
"L3560HSTC","2015/03","B",23,NA
"L3560HSTC","2015/04","B",25,NA
"L3560HSTC","2015/05","B",38,NA
"L3560HSTC","2015/06","B",40,NA
"L3560HSTC","2015/07","B",38,NA
"L3560HSTC","2015/08","B",43,NA
"L3560HSTC","2015/09","B",32,NA
"L3560HSTC","2015/10","B",36,NA
"L3560HSTC","2015/11","B",28,NA
"L3560HSTC","2015/12","B",52,NA
"L3560HSTC","2016/01","B",21,NA
"L3560HSTC","2016/02","B",18,NA
"L3560HSTC","2016/03","B",18,NA
"L3560HSTC","2016/04","B",34,NA
"L3560HSTC","2016/05","B",29,NA
"L3560HSTC","2016/06","B",36,36
"L3560HSTC","2016/07","B",NA,33.6833593087949
"L3560HSTC","2016/08","B",NA,37.3148905034594
"L3560HSTC","2016/09","B",NA,32.0647858590516
"L3560HSTC","2016/10","B",NA,33.0500626299182
"L3560HSTC","2016/11","B",NA,32.4832828107302
"L3560HSTC","2016/12","B",NA,41.0424163599164
"L3560HSTC","2017/01","B",NA,27.7762125768488
"L3560HSTC","2017/02","B",NA,24.6463682904663
"L3560HSTC","2017/03","B",NA,25.2408159450541
"L3560HSTC","2017/04","B",NA,31.0033928163821
"L3560HSTC","2017/05","B",NA,30.8418456569453
"L3560HSTC","2017/06","B",NA,33.5963987181052
"L3560HST","2013/07","B",12,NA
"L3560HST","2013/08","B",17,NA
"L3560HST","2013/09","B",15,NA
"L3560HST","2013/10","B",11,NA
"L3560HST","2013/11","B",10,NA
"L3560HST","2013/12","B",25,NA
"L3560HST","2014/01","B",7,NA
"L3560HST","2014/02","B",8,NA
"L3560HST","2014/03","B",28,NA
"L3560HST","2014/04","B",16,NA
"L3560HST","2014/05","B",28,NA
"L3560HST","2014/06","B",32,NA
"L3560HST","2014/07","B",20,NA
"L3560HST","2014/08","B",21,NA
"L3560HST","2014/09","B",22,NA
"L3560HST","2014/10","B",27,NA
"L3560HST","2014/11","B",14,NA
"L3560HST","2014/12","B",29,NA
"L3560HST","2015/01","B",11,NA
"L3560HST","2015/02","B",8,NA
"L3560HST","2015/03","B",16,NA
"L3560HST","2015/04","B",29,NA
"L3560HST","2015/05","B",40,NA
"L3560HST","2015/06","B",47,NA
"L3560HST","2015/07","B",38,NA
"L3560HST","2015/08","B",23,NA
"L3560HST","2015/09","B",29,NA
"L3560HST","2015/10","B",28,NA
"L3560HST","2015/11","B",15,NA
"L3560HST","2015/12","B",31,NA
"L3560HST","2016/01","B",9,NA
"L3560HST","2016/02","B",14,NA
"L3560HST","2016/03","B",30,NA
"L3560HST","2016/04","B",30,NA
"L3560HST","2016/05","B",23,NA
"L3560HST","2016/06","B",30,30
"L3560HST","2016/07","B",NA,27.3543918196768
"L3560HST","2016/08","B",NA,24.2655826631905
"L3560HST","2016/09","B",NA,25.9790843204782
"L3560HST","2016/10","B",NA,24.2780419590233
"L3560HST","2016/11","B",NA,20.3334720955165
"L3560HST","2016/12","B",NA,23.1010090933161
"L3560HST","2017/01","B",NA,18.1661498829303
"L3560HST","2017/02","B",NA,19.8342244238464
"L3560HST","2017/03","B",NA,25.6283628147658
"L3560HST","2017/04","B",NA,27.2506037285959
"L3560HST","2017/05","B",NA,27.6576782996088
"L3560HST","2017/06","B",NA,29.0074970979417
"L3301HST","2014/03","D",7,NA
"L3301HST","2014/04","D",29,NA
"L3301HST","2014/05","D",66,NA
"L3301HST","2014/06","D",131,NA
"L3301HST","2014/07","D",117,NA
"L3301HST","2014/08","D",180,NA
"L3301HST","2014/09","D",237,NA
"L3301HST","2014/10","D",180,NA
"L3301HST","2014/11","D",168,NA
"L3301HST","2014/12","D",309,NA
"L3301HST","2015/01","D",117,NA
"L3301HST","2015/02","D",125,NA
"L3301HST","2015/03","D",269,NA
"L3301HST","2015/04","D",347,NA
"L3301HST","2015/05","D",364,NA
"L3301HST","2015/06","D",371,NA
"L3301HST","2015/07","D",357,NA
"L3301HST","2015/08","D",220,NA
"L3301HST","2015/09","D",273,NA
"L3301HST","2015/10","D",241,NA
"L3301HST","2015/11","D",165,NA
"L3301HST","2015/12","D",250,NA
"L3301HST","2016/01","D",91,NA
"L3301HST","2016/02","D",167,NA
"L3301HST","2016/03","D",309,NA
"L3301HST","2016/04","D",350,NA
"L3301HST","2016/05","D",356,NA
"L3301HST","2016/06","D",424,424
"L3301HST","2016/07","D",NA,396.999999999932
"L3301HST","2016/08","D",NA,259.999999999932
"L3301HST","2016/09","D",NA,312.999999999932
"L3301HST","2016/10","D",NA,280.999999999932
"L3301HST","2016/11","D",NA,204.999999999932
"L3301HST","2016/12","D",NA,289.999999999932
"L3301HST","2017/01","D",NA,130.999999999932
"L3301HST","2017/02","D",NA,206.999999999932
"L3301HST","2017/03","D",NA,348.999999999932
"L3301HST","2017/04","D",NA,426.999999999863
"L3301HST","2017/05","D",NA,443.999999999863
"L3301HST","2017/06","D",NA,450.999999999863
"L3301DT","2014/03","D",4,NA
"L3301DT","2014/04","D",11,NA
"L3301DT","2014/05","D",32,NA
"L3301DT","2014/06","D",42,NA
