"cd","sal_start","sal_end","total_month","data_month","NA_month","NA_rate","data_2016","qnty.mon_ave","qnty.mon_median","qnty.mon_min","qnty.mon_max","qnty.all","qnty_mean_yr16","yr_mon","qnty","qnty_max","qnty_min","qnty_normal"
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2014/07",38,161,2,0.226415094339623
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2014/08",68,161,2,0.415094339622642
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2014/09",101,161,2,0.622641509433962
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2014/10",93,161,2,0.572327044025157
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2014/11",98,161,2,0.60377358490566
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2014/12",145,161,2,0.89937106918239
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2015/01",64,161,2,0.389937106918239
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2015/02",59,161,2,0.358490566037736
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2015/03",56,161,2,0.339622641509434
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2015/04",70,161,2,0.427672955974843
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2015/05",73,161,2,0.446540880503145
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2015/06",65,161,2,0.39622641509434
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2015/07",82,161,2,0.50314465408805
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2015/08",83,161,2,0.509433962264151
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2015/09",100,161,2,0.616352201257862
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2015/10",102,161,2,0.628930817610063
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2015/11",125,161,2,0.773584905660377
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2015/12",161,161,2,1
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2016/01",75,161,2,0.459119496855346
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2016/02",61,161,2,0.371069182389937
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2016/03",55,161,2,0.333333333333333
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2016/04",53,161,2,0.320754716981132
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2016/05",53,161,2,0.320754716981132
"RTV-X1100CRL-A","2013/10","2016/06",33,33,0,0,TRUE,71.6969696969697,65,2,161,2366,60.3333333333333,"2016/06",65,161,2,0.39622641509434
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2013/11",23,121,23,0
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2013/12",79,121,23,0.571428571428571
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2014/01",49,121,23,0.26530612244898
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2014/02",38,121,23,0.153061224489796
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2014/03",58,121,23,0.357142857142857
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2014/04",38,121,23,0.153061224489796
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2014/05",36,121,23,0.13265306122449
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2014/06",53,121,23,0.306122448979592
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2014/07",39,121,23,0.163265306122449
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2014/08",46,121,23,0.23469387755102
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2014/09",57,121,23,0.346938775510204
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2014/10",65,121,23,0.428571428571429
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2014/11",61,121,23,0.387755102040816
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2014/12",103,121,23,0.816326530612245
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2015/01",70,121,23,0.479591836734694
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2015/02",52,121,23,0.295918367346939
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2015/03",69,121,23,0.469387755102041
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2015/04",68,121,23,0.459183673469388
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2015/05",41,121,23,0.183673469387755
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2015/06",60,121,23,0.377551020408163
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2015/07",37,121,23,0.142857142857143
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2015/08",52,121,23,0.295918367346939
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2015/09",46,121,23,0.23469387755102
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2015/10",60,121,23,0.377551020408163
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2015/11",73,121,23,0.510204081632653
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2015/12",121,121,23,1
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2016/01",60,121,23,0.377551020408163
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2016/02",62,121,23,0.397959183673469
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2016/03",47,121,23,0.244897959183673
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2016/04",39,121,23,0.163265306122449
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2016/05",76,121,23,0.540816326530612
"RTV-X1100CW-H","2013/11","2016/06",32,32,0,0,TRUE,56.8125,55,23,121,1818,54,"2016/06",40,121,23,0.173469387755102
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2013/11",13,119,13,0
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2013/12",41,119,13,0.264150943396226
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2014/01",25,119,13,0.113207547169811
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2014/02",24,119,13,0.10377358490566
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2014/03",45,119,13,0.30188679245283
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2014/04",52,119,13,0.367924528301887
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2014/05",34,119,13,0.19811320754717
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2014/06",54,119,13,0.386792452830189
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2014/07",44,119,13,0.292452830188679
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2014/08",41,119,13,0.264150943396226
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2014/09",69,119,13,0.528301886792453
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2014/10",60,119,13,0.443396226415094
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2014/11",63,119,13,0.471698113207547
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2014/12",84,119,13,0.669811320754717
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2015/01",41,119,13,0.264150943396226
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2015/02",39,119,13,0.245283018867925
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2015/03",54,119,13,0.386792452830189
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2015/04",44,119,13,0.292452830188679
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2015/05",53,119,13,0.377358490566038
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2015/06",47,119,13,0.320754716981132
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2015/07",54,119,13,0.386792452830189
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2015/08",51,119,13,0.358490566037736
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2015/09",44,119,13,0.292452830188679
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2015/10",56,119,13,0.405660377358491
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2015/11",63,119,13,0.471698113207547
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2015/12",119,119,13,1
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2016/01",53,119,13,0.377358490566038
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2016/02",44,119,13,0.292452830188679
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2016/03",52,119,13,0.367924528301887
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2016/04",41,119,13,0.264150943396226
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2016/05",36,119,13,0.216981132075472
"RTV-X1100CWL-A","2013/11","2016/06",32,32,0,0,TRUE,49.34375,46,13,119,1579,44.1666666666667,"2016/06",39,119,13,0.245283018867925
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2013/10",1,336,1,0
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2013/11",12,336,1,0.0328358208955224
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2013/12",93,336,1,0.274626865671642
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2014/01",63,336,1,0.185074626865672
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2014/02",69,336,1,0.202985074626866
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2014/03",95,336,1,0.280597014925373
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2014/04",142,336,1,0.42089552238806
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2014/05",117,336,1,0.346268656716418
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2014/06",124,336,1,0.367164179104478
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2014/07",95,336,1,0.280597014925373
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2014/08",101,336,1,0.298507462686567
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2014/09",157,336,1,0.465671641791045
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2014/10",151,336,1,0.447761194029851
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2014/11",147,336,1,0.435820895522388
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2014/12",253,336,1,0.752238805970149
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2015/01",127,336,1,0.376119402985075
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2015/02",126,336,1,0.373134328358209
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2015/03",155,336,1,0.459701492537313
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2015/04",170,336,1,0.504477611940298
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2015/05",106,336,1,0.313432835820896
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2015/06",133,336,1,0.394029850746269
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2015/07",147,336,1,0.435820895522388
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2015/08",122,336,1,0.361194029850746
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2015/09",152,336,1,0.450746268656716
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2015/10",156,336,1,0.462686567164179
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2015/11",232,336,1,0.68955223880597
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2015/12",336,336,1,1
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2016/01",163,336,1,0.483582089552239
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2016/02",112,336,1,0.33134328358209
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2016/03",122,336,1,0.361194029850746
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2016/04",112,336,1,0.33134328358209
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2016/05",115,336,1,0.340298507462687
"RTV-X1100CWL-H","2013/10","2016/06",33,33,0,0,TRUE,131.787878787879,126,1,336,4349,127.833333333333,"2016/06",143,336,1,0.423880597014925
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2013/11",10,63,10,0
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2013/12",41,63,10,0.584905660377358
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2014/01",32,63,10,0.415094339622642
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2014/02",18,63,10,0.150943396226415
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2014/03",26,63,10,0.30188679245283
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2014/04",25,63,10,0.283018867924528
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2014/05",13,63,10,0.0566037735849057
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2014/06",35,63,10,0.471698113207547
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2014/07",13,63,10,0.0566037735849057
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2014/08",24,63,10,0.264150943396226
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2014/09",29,63,10,0.358490566037736
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2014/10",29,63,10,0.358490566037736
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2014/11",38,63,10,0.528301886792453
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2014/12",63,63,10,1
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2015/01",23,63,10,0.245283018867925
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2015/02",23,63,10,0.245283018867925
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2015/03",17,63,10,0.132075471698113
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2015/04",17,63,10,0.132075471698113
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2015/05",27,63,10,0.320754716981132
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2015/06",43,63,10,0.622641509433962
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2015/07",32,63,10,0.415094339622642
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2015/08",22,63,10,0.226415094339623
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2015/09",22,63,10,0.226415094339623
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2015/10",28,63,10,0.339622641509434
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2015/11",28,63,10,0.339622641509434
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2015/12",52,63,10,0.792452830188679
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2016/01",18,63,10,0.150943396226415
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2016/02",21,63,10,0.207547169811321
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2016/03",20,63,10,0.188679245283019
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2016/04",22,63,10,0.226415094339623
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2016/05",21,63,10,0.207547169811321
"RTV-X1100CWL-HS","2013/11","2016/06",32,32,0,0,TRUE,26.625,23.5,10,63,852,20.3333333333333,"2016/06",20,63,10,0.188679245283019
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2013/12",17,67,11,0.107142857142857
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2014/01",11,67,11,0
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2014/02",13,67,11,0.0357142857142857
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2014/03",28,67,11,0.303571428571429
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2014/04",30,67,11,0.339285714285714
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2014/05",50,67,11,0.696428571428571
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2014/06",33,67,11,0.392857142857143
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2014/07",44,67,11,0.589285714285714
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2014/08",51,67,11,0.714285714285714
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2014/09",55,67,11,0.785714285714286
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2014/10",51,67,11,0.714285714285714
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2014/11",40,67,11,0.517857142857143
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2014/12",67,67,11,1
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2015/01",29,67,11,0.321428571428571
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2015/02",22,67,11,0.196428571428571
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2015/03",33,67,11,0.392857142857143
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2015/04",42,67,11,0.553571428571429
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2015/05",43,67,11,0.571428571428571
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2015/06",38,67,11,0.482142857142857
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2015/07",51,67,11,0.714285714285714
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2015/08",35,67,11,0.428571428571429
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2015/09",45,67,11,0.607142857142857
"RTV-X1120DRL-AS","2013/12","2016/06",31,31,0,0,TRUE,35.1935483870968,35,11,67,1091,25.3333333333333,"2015/10",36,67,11,0.446428571428571
